year,transect,site_code,plot,SDD,species,peak,duration,max
2016,Reflection Lakes,RL6_13,RL6,191,LUAR,225.260508899525,-0.00807045116552815,0.115415505409808
2016,Reflection Lakes,RL6_13,RL6,191,MIAL,215.305336184152,-0.0632117143744055,0.499158880601241
2016,Reflection Lakes,RL6_13,RL6,191,PEBR,221.820291352371,-0.162417392450194,1.22028908125781
2016,Reflection Lakes,RL7_13,RL7,182,ANOC,189.781611994537,-0.00808248340948555,0.863138875532564
2016,Reflection Lakes,RL7_13,RL7,182,CAPA,215.874898620657,-0.00752611758795127,0.0185076470925865
2016,Reflection Lakes,RL7_13,RL7,182,LIGR,217.912271348084,-0.0483850362452878,0.530594027463744
2016,Reflection Lakes,RL7_13,RL7,182,POBI,218.013499147028,-0.103492877991391,2.93242401643522
2016,Reflection Lakes,RL8_13,RL8,176,ANOC,203.414583893563,-0.00413568565741652,-0.310326291181325
2016,Reflection Lakes,RL8_13,RL8,176,CAPA,224.205281818691,-0.0443818349941281,9.99714347393071
2016,Reflection Lakes,RL8_13,RL8,176,POBI,234.850186715209,-0.0269427955647477,10.1343095236498
2016,Reflection Lakes,RL9_13,RL9,190,CAPA,232.011962781603,-0.00672305478115559,3.80279976720543
2016,Reflection Lakes,RL9_13,RL9,190,LUAR,224.936033799993,-0.0674885350825962,3.7640313471576
2017,Glacier Basin,GB1_17,GB1,152,MEPA,200.734296041411,-0.0102363738774563,5.71877632218968
2017,Glacier Basin,GB10_15,GB10,177,ARLA,220.353919673695,-0.0246693214626531,6.78315098603499
2017,Glacier Basin,GB10_15,GB10,177,ERGR,186.622967897178,-0.0666065766362423,2.12609427522595
2017,Glacier Basin,GB10_15,GB10,177,LUAR,216.279452598939,-0.0450141618449834,3.43067823132689
2017,Glacier Basin,GB10_15,GB10,177,PEBR,215.18555656284,-0.256546004359836,5.05690690065437
2017,Glacier Basin,GB10_15,GB10,177,VASI,217.521626477247,-0.00478461154114578,-1.60271405491515
2017,Glacier Basin,GB11_15,GB11,175,ARLA,215.89391123177,-0.0287137471488282,4.20471252299121
2017,Glacier Basin,GB11_15,GB11,175,ASLE,229.062771759543,-0.00957910818317268,2.03558917780511
2017,Glacier Basin,GB11_15,GB11,175,CAMI,224.677694009899,-0.0412809955099167,5.45375409382512
2017,Glacier Basin,GB11_15,GB11,175,ERGR,179.568332617086,-0.0301333717928887,2.24021138165539
2017,Glacier Basin,GB11_15,GB11,175,LUAR,213.585299193806,-0.0495177133213532,7.66982986034366
2017,Glacier Basin,GB11_15,GB11,175,MEPA,208.024484709552,-0.0440044781359821,8.00573162137636
2017,Glacier Basin,GB11_15,GB11,175,VASI,211.311705145148,-0.0165145307247699,2.46018831691634
2017,Glacier Basin,GB12_15,GB12,179,ASLE,238.157710503449,-0.456673177083333,205.767564670138
2017,Glacier Basin,GB12_15,GB12,179,CAMI,219.493512588183,-0.0100157329986106,0.807844874971374
2017,Glacier Basin,GB12_15,GB12,179,LUAR,211.801352891559,-0.0726217333790405,7.05629867958773
2017,Glacier Basin,GB12_15,GB12,179,PEBR,212.181171180798,-3.24764165589383,89.0770409567958
2017,Glacier Basin,GB12_15,GB12,179,POBI,217.280895213327,-0.0202366339031483,3.22675404092578
2017,Glacier Basin,GB12_15,GB12,179,VASI,209.287752740745,-0.00275801963831053,-1.75599171680048
2017,Glacier Basin,GB13_15,GB13,169,ASLE,224.627441806716,-0.0244616953721305,4.80743630007545
2017,Glacier Basin,GB13_15,GB13,169,LUAR,219.432606052455,-0.0202761892424707,1.56429996437521
2017,Glacier Basin,GB13_15,GB13,169,VASI,202.485179508452,-0.0162287679497622,2.07454973059742
2017,Glacier Basin,GB14_15,GB14,174,ASLE,224.896991246374,-0.0186945097394826,4.63924113102499
2017,Glacier Basin,GB14_15,GB14,174,CAMI,220.498159685415,-0.0369620476169559,10.8598370286016
2017,Glacier Basin,GB14_15,GB14,174,ERGR,178.530497514459,-0.0270274325959176,1.40256923868836
2017,Glacier Basin,GB14_15,GB14,174,LUAR,211.506810403487,-0.0160402506726698,3.61072708477937
2017,Glacier Basin,GB14_15,GB14,174,MEPA,206.19452379388,-0.0251127103953151,3.30316404179777
2017,Glacier Basin,GB14_15,GB14,174,VASI,200.73750578891,-0.016822018098872,3.23967772306948
2017,Glacier Basin,GB15_17,GB15,186,ERGR,184.936613580705,-0.0755533913198468,2.35990709149715
2017,Glacier Basin,GB15_17,GB15,186,LUAR,212.468536038631,-8.68527315083199,667.422063764414
2017,Glacier Basin,GB15_17,GB15,186,PEBR,212.380769579243,-0.0451603183043213,3.25812908874051
2017,Glacier Basin,GB15_17,GB15,186,POBI,217.585272709449,-0.0438346934682847,2.57163342757721
2017,Glacier Basin,GB15_17,GB15,186,VASI,206.914845769607,-0.0163369011133876,2.10810784489972
2017,Glacier Basin,GB16_17,GB16,177,ARLA,216.838815258897,-0.0312036840530537,-0.303837346648077
2017,Glacier Basin,GB16_17,GB16,177,ASLE,229.972194937795,-0.00797940451590783,2.67837977573757
2017,Glacier Basin,GB16_17,GB16,177,POBI,213.929183231426,-0.0591892719307904,7.55154513806335
2017,Glacier Basin,GB16_17,GB16,177,VASI,208.155272321717,-0.00956355552385036,3.07676653318079
2017,Glacier Basin,GB15_15,GB17,182,ASLE,234.431044586944,-0.0064370111969317,2.9550114186011
2017,Glacier Basin,GB15_15,GB17,182,ERGR,189.133420903223,-0.032771639658772,1.97595749493863
2017,Glacier Basin,GB15_15,GB17,182,LUAR,219.511199865102,-0.0337145605446278,2.98836836677109
2017,Glacier Basin,GB15_15,GB17,182,POBI,224.741431881301,-0.059366819139936,6.40157428623219
2017,Glacier Basin,GB15_15,GB17,182,VASI,218.364917335282,-0.00319881407913698,-1.37734870053101
2017,Glacier Basin,GB2_15,GB2,147,CAMI,203.102812151282,-0.0145687190212787,5.90067821034955
2017,Glacier Basin,GB2_15,GB2,147,MEPA,187.807564385282,-0.00454779516975134,2.27635996331612
2017,Glacier Basin,GB3_15,GB3,148,ANAR,214.218440949839,-0.0148551965012553,2.32004753268436
2017,Glacier Basin,GB3_15,GB3,148,MEPA,203.621317223122,-0.00887879557756127,6.25820524372707
2017,Glacier Basin,GB5_15,GB4,149,ANAR,238.013785632399,-0.0164255247844209,1.54358797956141
2017,Glacier Basin,GB5_15,GB4,149,ARLA,205.547531413507,-0.0218218595601829,5.19633134436609
2017,Glacier Basin,GB5_15,GB4,149,LUAR,206.216139744856,-0.0302749174439051,4.05496727958556
2017,Glacier Basin,GB6_15,GB5,148,ANAR,227.743334015136,-0.0524204003316621,2.3330361230317
2017,Glacier Basin,GB6_15,GB5,148,ASLE,228.113692817859,-0.0451070016340917,2.64862920324224
2017,Glacier Basin,GB6_15,GB5,148,LUAR,200.728841737826,-0.0207911031602047,4.05535970734736
2017,Glacier Basin,GB6_17,GB6,149,ANAR,230.816485469493,-0.00248647573767808,-0.245011310350175
2017,Glacier Basin,GB6_17,GB6,149,LUAR,203.437654049365,-0.0717345324090413,7.37521577552017
2017,Glacier Basin,GB6_17,GB6,149,VASI,199.476314466371,-0.0147539681553174,4.04449249529084
2017,Glacier Basin,GB7_15,GB7,174,ANAR,243.983031502042,-0.0234545347910909,4.79197309237575
2017,Glacier Basin,GB7_15,GB7,174,LUAR,207.565527475775,-0.0283708763899833,3.24751738908878
2017,Glacier Basin,GB7_15,GB7,174,MEPA,202.078910920953,-0.00702577771192313,-0.0283737222408586
2017,Glacier Basin,GB8_15,GB8,174,ASLE,227.04166384629,-0.0237507234988351,1.40854975128744
2017,Glacier Basin,GB8_15,GB8,174,LUAR,208.779094073963,-0.0380898800999238,3.41054571629538
2017,Glacier Basin,GB8_15,GB8,174,VASI,203.426932592789,-0.0189850079589123,3.61065387481279
2017,Glacier Basin,GB9_15,GB9,177,ARLA,218.907955967312,-0.0202230458401853,3.96898692010268
2017,Glacier Basin,GB9_15,GB9,177,LUAR,220.497342409465,-0.650886959744731,102.350312865525
2017,Glacier Basin,GB9_15,GB9,177,VASI,211.52676413703,-0.0130421340530815,1.50320282857644
2017,Reflection Lakes,RL1_17,RL1,191,ERPE,225.352155024005,-0.0225868620782737,2.2886913926766
2017,Reflection Lakes,RL1_17,RL1,191,LIGR,231.280958593253,-0.0267547749194855,4.28426122488954
2017,Reflection Lakes,RL1_17,RL1,191,VASI,220.945143098115,-0.021054888598898,1.48136066793404
2017,Reflection Lakes,RL8_13,RL10,197,ANOC,205.280349019767,-0.0085192124723889,1.12883353227519
2017,Reflection Lakes,RL8_13,RL10,197,CAPA,222.174797133214,-0.0341661962443139,5.1476365984612
2017,Reflection Lakes,RL8_13,RL10,197,ERPE,227.141829955442,-0.0971096900658685,10.9392297677312
2017,Reflection Lakes,RL8_13,RL10,197,LIGR,231.175445131556,-0.0471378744512144,2.19427984825152
2017,Reflection Lakes,RL8_13,RL10,197,LUAR,220.448267299666,-0.109789220014875,3.62832073603115
2017,Reflection Lakes,RL8_13,RL10,197,POBI,228.01460834595,-0.0239818691423855,3.95792740517512
2017,Reflection Lakes,RL8_13,RL10,197,VASI,218.671423546097,-0.0150146134725155,1.49603977347479
2017,Reflection Lakes,RL9_13,RL11,195,ANOC,204.502387722807,-0.131508419530171,-0.0681680105297893
2017,Reflection Lakes,RL9_13,RL11,195,CAPA,225.74604799327,-0.0166683747307276,4.40021402312292
2017,Reflection Lakes,RL9_13,RL11,195,ERPE,229.370665556567,-0.0186419376572539,4.63822931460005
2017,Reflection Lakes,RL9_13,RL11,195,LUAR,224.287992117996,-0.931632743159499,150.546414446925
2017,Reflection Lakes,RL9_13,RL11,195,MIAL,215.904123108701,-0.0174664195503325,0.352682787714271
2017,Reflection Lakes,RL2_13,RL2,173,CAPA,216.810767550249,-0.0235277567213109,4.37189942391497
2017,Reflection Lakes,RL2_13,RL2,173,LUAR,216.077459462111,-0.020116838289114,2.77101561071904
2017,Reflection Lakes,RL2_13,RL2,173,PEBR,212.888283252675,-0.1399274207641,2.17325730759315
2017,Reflection Lakes,RL2_13,RL2,173,VASI,214.047282559851,-0.00779611644247664,-0.230999477602138
2017,Reflection Lakes,RL3_17,RL3,188,LIGR,222.539117026385,-0.0407380616495303,1.05438396040077
2017,Reflection Lakes,RL3_17,RL3,188,LUAR,217.571211538268,-0.171705443529656,3.7901204517145
2017,Reflection Lakes,RL3_17,RL3,188,PEBR,214.881649105767,-0.13747707257743,3.16943554643828
2017,Reflection Lakes,RL3_17,RL3,188,POBI,222.015384217091,-0.0308987715301884,2.09591082046873
2017,Reflection Lakes,RL3_17,RL3,188,VASI,212.375560268867,-0.00852821576291223,1.28489933586686
2017,Reflection Lakes,RL4_13,RL4,188,CAPA,219.331267543335,-0.0126056895668707,2.92146279536514
2017,Reflection Lakes,RL4_13,RL4,188,ERMO,201.830367205466,-0.0128562337382219,1.79739317905003
2017,Reflection Lakes,RL4_13,RL4,188,ERPE,222.624380484854,-0.0764849037538848,4.00696271189712
2017,Reflection Lakes,RL4_13,RL4,188,LIGR,218.629430490339,-0.0589009382062365,1.0820245311325
2017,Reflection Lakes,RL4_13,RL4,188,PEBR,215.645008091967,-0.0322734479125869,1.55108175495399
2017,Reflection Lakes,RL4_13,RL4,188,POBI,224.192786814702,-0.0294463748627221,4.05160937506741
2017,Reflection Lakes,RL4_13,RL4,188,VASI,215.693717650973,-0.0336246745593309,3.9973955323793
2017,Reflection Lakes,RL4_14,RL5,199,CAPA,226.302010035315,-0.0276898473036693,5.10274913628298
2017,Reflection Lakes,RL4_14,RL5,199,ERMO,210.942489170518,-0.0328008610114751,-0.478275051457487
2017,Reflection Lakes,RL4_14,RL5,199,LUAR,225.000102273443,-0.0850301130248042,6.14580673004406
2017,Reflection Lakes,RL4_14,RL5,199,PEBR,224.065783033514,-0.0363441202442124,1.6612325371876
2017,Reflection Lakes,RL4_14,RL5,199,POBI,233.928703690345,-0.0407503377875138,7.39886553674642
2017,Reflection Lakes,RL4_14,RL5,199,VASI,227.097704538563,-0.0390495682296547,6.92104686171076
2017,Reflection Lakes,RL5_13,RL6,194,CAPA,228.132466866181,-0.0364195299615801,2.80559632185867
2017,Reflection Lakes,RL5_13,RL6,194,ERMO,205.809742571581,-0.0211687857828781,1.12475173881751
2017,Reflection Lakes,RL5_13,RL6,194,LIGR,230.186862127609,-0.0494434317238651,4.81374030406554
2017,Reflection Lakes,RL5_13,RL6,194,LUAR,223.614836946619,-0.0474283030417678,4.41774930347658
2017,Reflection Lakes,RL5_13,RL6,194,MIAL,216.421119971188,-0.071120291970205,-0.176268550387953
2017,Reflection Lakes,RL5_13,RL6,194,POBI,230.653425896197,-0.0200656615140176,3.32723449185101
2017,Reflection Lakes,RL5_13,RL6,194,VASI,220.009355341235,-0.0326676820283638,4.7814882617433
2017,Reflection Lakes,RL5b_16,RL7,195,CAPA,226.341605374187,-0.0194129438669154,4.56887622493853
2017,Reflection Lakes,RL5b_16,RL7,195,ERMO,209.393732437942,-0.0855182905320205,7.147753455371
2017,Reflection Lakes,RL5b_16,RL7,195,LIGR,233.942487895383,-0.0122620012518581,1.73874851958891
2017,Reflection Lakes,RL5b_16,RL7,195,LUAR,221.22300953494,-2.29210270716556,105.271810146638
2017,Reflection Lakes,RL5b_16,RL7,195,PEBR,224.117376580849,-0.0168629730590172,1.65174540498743
2017,Reflection Lakes,RL5b_16,RL7,195,POBI,231.532713903255,-0.0212748944892195,3.66915803420638
2017,Reflection Lakes,RL5b_16,RL7,195,VASI,225.814532244069,-0.0156189376652835,2.40992233694809
2017,Reflection Lakes,RL8_17,RL8,192,ANOC,198.964403421758,-0.00965679754097801,0.774621490494669
2017,Reflection Lakes,RL8_17,RL8,192,CAPA,219.245747443152,-0.0145124979247833,3.71335807868566
2017,Reflection Lakes,RL8_17,RL8,192,LIGR,228.41001265503,-0.0225406080290439,2.30955975361084
2017,Reflection Lakes,RL8_17,RL8,192,LUAR,219.027835499105,-0.128708154512708,4.40467332480309
2017,Reflection Lakes,RL8_17,RL8,192,MIAL,213.834471141091,-0.0321113238651792,-0.218659185615921
2017,Reflection Lakes,RL8_17,RL8,192,PEBR,218.683483766707,-0.0160668181960479,0.407426458363419
2017,Reflection Lakes,RL8_17,RL8,192,POBI,224.829238792214,-0.0133528449740733,2.27805386891772
2017,Reflection Lakes,RL7_13,RL9,194,ANOC,202.235752962659,-0.100740556107727,3.95329340253358
2017,Reflection Lakes,RL7_13,RL9,194,CAPA,225.87900379079,-0.0211223341941831,1.86682493010911
2017,Reflection Lakes,RL7_13,RL9,194,LIGR,227.563159508923,-0.0895043893347154,5.55186527788592
2017,Reflection Lakes,RL7_13,RL9,194,LUAR,215.75484114105,-0.134747373478603,1.92577545446797
2017,Reflection Lakes,RL7_13,RL9,194,POBI,224.274859735513,-0.0164194630277262,3.06735033392142
2018,Glacier Basin,GB1_17,GB1,132,ANAR,220.919395857254,-0.0115466529599945,2.04722156802532
2018,Glacier Basin,GB1_17,GB1,132,MEPA,202.962526702962,-0.00757551889648189,3.67605698336198
2018,Glacier Basin,GB10_15,GB10,158,ARLA,217.762595830809,-0.0107900028714306,3.19668783471867
2018,Glacier Basin,GB10_15,GB10,158,LUAR,219.644257569476,-0.00451469084851377,0.533496084962209
2018,Glacier Basin,GB10_15,GB10,158,PEBR,213.241832591035,-0.00773606747371003,0.0015250079045445
2018,Glacier Basin,GB10_15,GB10,158,VASI,205.555199354438,-0.00759003424112685,-0.696970642865243
2018,Glacier Basin,GB11_15,GB11,161,ARLA,232.562181618212,-0.0177042402683619,2.49897217869048
2018,Glacier Basin,GB11_15,GB11,161,ASLE,221.64966511259,-0.0394319360007788,6.02175853389504
2018,Glacier Basin,GB11_15,GB11,161,MEPA,200.762633448512,-0.0445472453897133,5.04255925434826
2018,Glacier Basin,GB12_15,GB12,170,ASLE,241.514537443921,-0.00572280288174065,5.36950686672949
2018,Glacier Basin,GB12_15,GB12,170,LUAR,206.46268551183,-0.0449680054364582,1.53595087799059
2018,Glacier Basin,GB12_15,GB12,170,POBI,210.927051752533,-0.00897075431903172,1.6252285100141
2018,Glacier Basin,GB12_15,GB12,170,VASI,204.850524920006,-0.00735306294518735,-0.759943838844837
2018,Glacier Basin,GB13_15,GB13,143,ASLE,228.082557834473,-0.00160101891342496,-0.57362418913285
2018,Glacier Basin,GB13_15,GB13,143,VASI,201.120110363468,-0.0129416967795519,-0.97012161032467
2018,Glacier Basin,GB14_15,GB14,156,ASLE,220.155792780097,-0.016982837137683,3.61416720283857
2018,Glacier Basin,GB14_15,GB14,156,CAMI,211.142794287425,-0.00804905472877429,1.1562157616953
2018,Glacier Basin,GB14_15,GB14,156,ERGR,173.007665874508,-0.0149045884631468,3.98476448214325
2018,Glacier Basin,GB14_15,GB14,156,LUAR,207.335913136181,-0.0120636333994733,-1.01581032222391
2018,Glacier Basin,GB14_15,GB14,156,MEPA,203.861928135009,-0.0422281572921847,3.31272395624404
2018,Glacier Basin,GB15_17,GB15,167,LUAR,212.221291954387,-0.0124457150920703,1.62906919834738
2018,Glacier Basin,GB15_17,GB15,167,PEBR,204.860951752605,-0.107386017591342,5.50404996127895
2018,Glacier Basin,GB15_17,GB15,167,POBI,216.240332045369,-0.00842117066088128,0.69701355287929
2018,Glacier Basin,GB15_17,GB15,167,VASI,207.682473524439,-0.00811838298277739,3.03231745858885
2018,Glacier Basin,GB16_17,GB16,145,ASLE,235.182550875784,-0.00324451246409397,1.92260166417923
2018,Glacier Basin,GB16_17,GB16,145,POBI,199.367439490792,-0.0298348515325632,3.16587252280089
2018,Glacier Basin,GB16_17,GB16,145,VASI,196.104722988478,-0.0344610102447568,5.28797113414659
2018,Glacier Basin,GB15_15,GB17,168,PEBR,213.531437127455,-0.0294857519361888,0.791546301463134
2018,Glacier Basin,GB15_15,GB17,168,VASI,193.251990228428,-0.0153028184081136,0.710511208559314
2018,Glacier Basin,GB2_15,GB2,132,CAMI,213.946207991721,-0.00517096482717213,3.81659799888817
2018,Glacier Basin,GB2_15,GB2,132,MEPA,171.378024681592,-0.00335539404037295,1.80092087036502
2018,Glacier Basin,GB3_15,GB3,135,ANAR,206.483115452598,-0.062912659294834,5.55923266244678
2018,Glacier Basin,GB3_15,GB3,135,MEPA,213.928910191518,-0.0109195539142454,6.58541869065184
2018,Glacier Basin,GB5_15,GB4,138,ANAR,221.417245480337,-0.00329687672467598,-1.24340046160425
2018,Glacier Basin,GB5_15,GB4,138,ARLA,234.309210980692,-0.000423027549869463,-0.778444534976057
2018,Glacier Basin,GB5_15,GB4,138,LUAR,208.24482678723,-0.00808045950054377,2.83863314934782
2018,Glacier Basin,GB6_15,GB5,126,ARLA,239.51139772532,-0.00819286832060872,1.85270046559019
2018,Glacier Basin,GB6_15,GB5,126,LUAR,196.922041781161,-0.0298098953960543,1.12846067180243
2018,Glacier Basin,GB6_17,GB6,142,ANAR,225.314121860465,-0.00135377838382787,-0.665921396575868
2018,Glacier Basin,GB6_17,GB6,142,LUAR,201.260090894493,-0.0690008885987739,4.61069823847977
2018,Glacier Basin,GB6_17,GB6,142,VASI,196.178968145185,-0.011316931617685,1.82024495524165
2018,Glacier Basin,GB7_15,GB7,161,ANAR,243.108434688117,-0.0233703757624128,0.775917138473531
2018,Glacier Basin,GB7_15,GB7,161,LUAR,207.357102203108,-0.0338003067561607,1.89901527404186
2018,Glacier Basin,GB7_15,GB7,161,MEPA,186.898062949721,-0.00242063866757465,-0.938953482924659
2018,Glacier Basin,GB8_15,GB8,168,LUAR,216.950520294135,-0.00639837111625681,1.02403735038916
2018,Glacier Basin,GB8_15,GB8,168,VASI,198.87329578431,-0.0385690263568067,1.99232057569839
2018,Glacier Basin,GB9_15,GB9,170,ARLA,218.997989629973,-0.00685567977362486,1.71507094643113
2018,Glacier Basin,GB9_15,GB9,170,LUAR,253.841699005835,-0.000533633638600666,0.0810276345379652
2018,Glacier Basin,GB9_15,GB9,170,VASI,206.364266911114,-0.0100907737616193,0.780471190223748
2018,Reflection Lakes,RL1_17,RL1,186,ERPE,219.940776345432,-0.0371547415878755,3.40487487941679
2018,Reflection Lakes,RL1_17,RL1,186,LIGR,233.912047829621,-0.0146507887504076,3.73273798060786
2018,Reflection Lakes,RL8_13,RL10,188,ANOC,199.757459555248,-0.00913180337430994,0.441612269517308
2018,Reflection Lakes,RL8_13,RL10,188,CAPA,222.560360098395,-0.0268461252216791,-1.13833249630615
2018,Reflection Lakes,RL8_13,RL10,188,POBI,226.816759294798,-0.00709479135998677,1.47934485298276
2018,Reflection Lakes,RL9_13,RL11,194,ANOC,200.207196419847,-0.0305475843883231,1.49141873812853
2018,Reflection Lakes,RL9_13,RL11,194,CAPA,228.764938630475,-0.00462502677914148,2.43773378554423
2018,Reflection Lakes,RL9_13,RL11,194,ERPE,231.007419920812,-0.00625069032973256,3.05016692893597
2018,Reflection Lakes,RL9_13,RL11,194,LUAR,214.8410650573,-0.0241452495544925,-0.50584866273884
2018,Reflection Lakes,RL9_13,RL11,194,MIAL,213.314285217699,-0.0420704751749035,0.173118372937327
2018,Reflection Lakes,RL2_13,RL2,172,CAPA,203.752159738064,-3.63974629587141,91.6727611101321
2018,Reflection Lakes,RL2_13,RL2,172,LUAR,211.46250062586,-0.0192832290992592,2.2181340670213
2018,Reflection Lakes,RL2_13,RL2,172,PEBR,203.978796080053,-0.00476247743191498,-0.92305803474612
2018,Reflection Lakes,RL3_17,RL3,185,LIGR,226.274270605407,-0.00697036881834908,1.05987796644314
2018,Reflection Lakes,RL3_17,RL3,185,LUAR,214.668130008014,-0.161144010099177,5.19707576669147
2018,Reflection Lakes,RL3_17,RL3,185,PEBR,212.864997686919,-0.121622015449278,2.80559966170842
2018,Reflection Lakes,RL3_17,RL3,185,POBI,218.831128083888,-0.0514365171568293,1.01955496445648
2018,Reflection Lakes,RL3_17,RL3,185,VASI,217.20885904854,-0.0121616909362529,2.30305262121299
2018,Reflection Lakes,RL4_13,RL4,183,CAPA,213.201118623592,-0.021151294125699,3.46642422316884
2018,Reflection Lakes,RL4_13,RL4,183,ERMO,196.96528105592,-0.0206524693639779,2.11847604861306
2018,Reflection Lakes,RL4_13,RL4,183,LIGR,218.806997399587,-0.0643599146164278,1.81460699957123
2018,Reflection Lakes,RL4_13,RL4,183,PEBR,211.49373537676,-0.156536785967444,6.46061228069651
2018,Reflection Lakes,RL4_13,RL4,183,VASI,211.116461588787,-0.0354998615433858,2.69155717609723
2018,Reflection Lakes,RL4_14,RL5,192,CAPA,225.927663849864,-0.00438989901625505,1.00956932151504
2018,Reflection Lakes,RL4_14,RL5,192,ERMO,197.509924951192,-0.0118712073898128,-0.261990088190657
2018,Reflection Lakes,RL4_14,RL5,192,LUAR,216.279266929461,-0.0614713358755323,1.85073480635985
2018,Reflection Lakes,RL4_14,RL5,192,PEBR,216.4420485201,-0.0344057495416859,1.3187007567294
2018,Reflection Lakes,RL4_14,RL5,192,POBI,230.841100428684,-0.0071904314203371,1.5807305954287
2018,Reflection Lakes,RL5_13,RL6,187,CAPA,216.296986722575,-0.00903930769231283,0.0377689643305437
2018,Reflection Lakes,RL5_13,RL6,187,ERMO,196.657651823358,-0.0323454818176249,1.89137393157805
2018,Reflection Lakes,RL5_13,RL6,187,LIGR,220.536305489573,-0.0239771866645091,0.801834727638391
2018,Reflection Lakes,RL5_13,RL6,187,LUAR,212.018140190588,-0.0539441292624983,0.295019583603895
2018,Reflection Lakes,RL5_13,RL6,187,MIAL,209.621833657353,-0.124961811939286,1.08091604415755
2018,Reflection Lakes,RL5_13,RL6,187,POBI,222.090286214427,-0.0169341281678658,1.77676938913618
2018,Reflection Lakes,RL5_13,RL6,187,VASI,214.145333037839,-0.017855167952046,2.4512864493972
2018,Reflection Lakes,RL5b_16,RL7,189,CAPA,221.575080722872,-0.00563559017498288,1.35250735925066
2018,Reflection Lakes,RL5b_16,RL7,189,ERMO,203.543149180762,-0.01742660553463,2.00774974912295
2018,Reflection Lakes,RL5b_16,RL7,189,ERPE,229.672191135753,-0.00715290240047046,0.481438078115136
2018,Reflection Lakes,RL5b_16,RL7,189,LIGR,239.456589986514,-0.0479155865225526,16.2382275035813
2018,Reflection Lakes,RL5b_16,RL7,189,LUAR,216.520451453725,-1.88409769590155,37.8067967818512
2018,Reflection Lakes,RL5b_16,RL7,189,PEBR,218.02566398487,-0.0529465339503745,1.78254106266298
2018,Reflection Lakes,RL5b_16,RL7,189,POBI,232.02731575071,-0.0131285623578947,2.92807028024972
2018,Reflection Lakes,RL5b_16,RL7,189,VASI,219.184109321395,-0.0297924073631062,2.84267468973912
2018,Reflection Lakes,RL8_17,RL8,183,ANOC,198.034608359744,-0.0978623587208248,2.54013654937819
2018,Reflection Lakes,RL8_17,RL8,183,CAPA,211.619035981032,-0.0187895564176407,2.91010332418111
2018,Reflection Lakes,RL8_17,RL8,183,ERPE,217.398054471735,-0.00336629136216077,-0.562724306031637
2018,Reflection Lakes,RL8_17,RL8,183,LIGR,219.293219469746,-0.0576491232761562,1.11917067174131
2018,Reflection Lakes,RL8_17,RL8,183,LUAR,213.019800292331,-0.0778831235050361,0.577516802723273
2018,Reflection Lakes,RL8_17,RL8,183,PEBR,210.795380917441,-0.0502870581082472,2.11749423993569
2018,Reflection Lakes,RL8_17,RL8,183,POBI,221.670566232914,-0.00842121017493389,2.45746541403932
2018,Reflection Lakes,RL7_13,RL9,186,ANOC,197.289534925315,-0.115040627979782,3.92813356762526
2018,Reflection Lakes,RL7_13,RL9,186,ERPE,216.428031956754,-0.0259972017646925,1.05825179458906
2018,Reflection Lakes,RL7_13,RL9,186,POBI,226.993448692111,-0.00591402955094828,2.53154018226301
2018,Reflection Lakes,RL7_13,RL9,186,VASI,209.53735069861,-0.113097234174102,9.17260877044814
2019,Glacier Basin,GB1_17,GB1,142,MEPA,204.55688469579,-0.00631502579633468,3.48913984299922
2019,Glacier Basin,GB10_15,GB10,160,ARLA,229.101375827355,-0.00504486922148044,3.16385737504307
2019,Glacier Basin,GB10_15,GB10,160,ERGR,179.137942333811,-0.0388944216961915,4.14391902029372
2019,Glacier Basin,GB10_15,GB10,160,LUAR,221.383503572636,-0.021116498417711,4.98082996685004
2019,Glacier Basin,GB11_15,GB11,153,ARLA,216.446483816486,-0.0029984479897713,1.05366896768215
2019,Glacier Basin,GB11_15,GB11,153,ASLE,229.438349480465,-0.00690602736606266,1.93293848472663
2019,Glacier Basin,GB11_15,GB11,153,CAMI,216.050129922298,-0.0157540641081166,4.9520838586633
2019,Glacier Basin,GB11_15,GB11,153,LUAR,220.103954768835,-0.0134493658279389,2.63687274680871
2019,Glacier Basin,GB11_15,GB11,153,MEPA,206.289594769028,-0.011475712897214,2.28526746713307
2019,Glacier Basin,GB12_15,GB12,167,ASLE,239.593027907765,-0.00421121620278343,2.20363078285627
2019,Glacier Basin,GB12_15,GB12,167,CAMI,240.685002530467,-0.00458023671689587,0.0639234826472187
2019,Glacier Basin,GB12_15,GB12,167,LUAR,223.08190061048,-0.0119693131526056,2.63348582948644
2019,Glacier Basin,GB12_15,GB12,167,POBI,214.910268879133,-0.02361264057095,3.43560314615689
2019,Glacier Basin,GB12_15,GB12,167,VASI,209.153090727282,-0.00622402557775363,0.730038563476923
2019,Glacier Basin,GB13_15,GB13,152,ASLE,228.508594262253,-0.00730580493423613,1.13206054175388
2019,Glacier Basin,GB14_15,GB14,161,ASLE,229.901930745914,-0.0072689022573102,2.11893277988264
2019,Glacier Basin,GB14_15,GB14,161,CAMI,230.389287648743,-0.00808562273327673,6.26164362083358
2019,Glacier Basin,GB14_15,GB14,161,LUAR,219.623827933508,-0.0122450402497001,4.56227286989561
2019,Glacier Basin,GB14_15,GB14,161,MEPA,208.071185341907,-0.00932711263745867,3.6608203450144
2019,Glacier Basin,GB15_17,GB15,166,ERGR,182.887367180872,-0.0642748280095566,5.53669926545585
